[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 2, 2, 37, 37, 13, 13, 8, 8, 41, 41, 35, 35, 35, 35, 14, 14, 1, 1, 37, 37, 25, 25, 10, 10, 25, 25, 21, 21, 35, 35, 39, 39, 21, 21, 30, 30, 12, 12, 25, 25, 7, 7, 12, 12, 9, 9, 30, 30, 42, 42, 35, 35, 15, 15, 5, 5, 4, 4, 0]
[0, 2, 2, 37, 37, 13, 13, 8, 8, 41, 41, 35, 35, 35, 35, 14, 14, 1, 1, 37, 37, 25, 25, 10, 10, 25, 25, 21, 21, 35, 35, 39, 39, 21, 21, 30, 30, 12, 12, 25, 25, 7, 7, 12, 12, 9, 9, 30, 30, 42, 42, 35, 35, 15, 15, 5, 5, 4, 4, 0]
[0, 35, 35, 11, 11, 13, 13, 0, 0, 22, 22, 22, 22, 19, 19, 19, 19, 3, 3, 0, 0, 7, 7, 13, 13, 3, 3, 7, 7, 14, 14, 34, 34, 9, 9, 26, 26, 25, 25, 7, 7, 23, 23, 7, 7, 24, 24, 21, 21, 34, 34, 14, 14, 35, 35, 6, 6, 40, 40, 0]
[0, 35, 35, 11, 11, 13, 13, 0, 0, 22, 22, 22, 22, 19, 19, 19, 19, 3, 3, 0, 0, 7, 7, 13, 13, 3, 3, 7, 7, 14, 14, 34, 34, 9, 9, 26, 26, 25, 25, 7, 7, 23, 23, 7, 7, 24, 24, 21, 21, 34, 34, 14, 14, 35, 35, 6, 6, 40, 40, 0]
[0, 36, 36, 37, 37, 17, 17, 15, 15, 7, 7, 14, 14, 40, 40, 14, 14, 11, 11, 39, 39, 27, 27, 30, 30, 12, 12, 26, 26, 8, 8, 13, 13, 9, 9, 0, 0, 0, 0, 32, 32, 10, 10, 14, 14, 19, 19, 40, 40, 7, 7, 25, 25, 6, 6, 8, 8, 4, 4, 0]
[0, 36, 36, 37, 37, 17, 17, 15, 15, 7, 7, 14, 14, 40, 40, 14, 14, 11, 11, 39, 39, 27, 27, 30, 30, 12, 12, 26, 26, 8, 8, 13, 13, 9, 9, 0, 0, 0, 0, 32, 32, 10, 10, 14, 14, 19, 19, 40, 40, 7, 7, 25, 25, 6, 6, 8, 8, 4, 4, 0]
[0, 39, 39, 28, 28, 38, 38, 15, 15, 0, 0, 1, 1, 23, 23, 9, 9, 11, 11, 38, 38, 41, 41, 40, 40, 1, 1, 5, 5, 30, 30, 21, 21, 8, 8, 24, 24, 40, 40, 26, 26, 16, 16, 0, 0, 29, 29, 16, 16, 9, 9, 37, 37, 39, 39, 24, 24, 31, 31, 0]
[0, 39, 39, 28, 28, 38, 38, 15, 15, 0, 0, 1, 1, 23, 23, 9, 9, 11, 11, 38, 38, 41, 41, 40, 40, 1, 1, 5, 5, 30, 30, 21, 21, 8, 8, 24, 24, 40, 40, 26, 26, 16, 16, 0, 0, 29, 29, 16, 16, 9, 9, 37, 37, 39, 39, 24, 24, 31, 31, 0]
[0, 26, 26, 4, 4, 30, 30, 41, 41, 17, 17, 6, 6, 10, 10, 14, 14, 37, 37, 29, 29, 22, 22, 22, 22, 12, 12, 6, 6, 30, 30, 10, 10, 4, 4, 1, 1, 6, 6, 17, 17, 21, 21, 15, 15, 11, 11, 19, 19, 33, 33, 14, 14, 42, 42, 9, 9, 36, 36, 0]
